source,target,identity,evalue,bitscore
P06525,P11766,0.1551,0.0,0.0
P06525,P12711,0.1591,0.0,0.0
P06536,P06537,0.796,0.0,0.0
P06536,P07812,0.1681,0.0,0.0
P06536,P08235,0.1734,0.0,0.0
P06537,P07812,0.1629,0.0,0.0
P06537,P08235,0.1731,0.0,0.0
P06576,P0ABB4,0.2873,0.0,0.0
P06576,P10719,0.8192,0.0,0.0
P06623,P09543,0.5967,0.0,0.0
P06623,P13233,0.4449,0.0,0.0
P06623,P16330,0.4267,0.0,0.0
P06634,P16381,0.2033,0.0,0.0
P06685,P06686,0.5811,0.0,0.0
P06685,P06687,0.5814,0.0,0.0
P06685,P09572,0.7259,0.0,0.0
P06685,P09626,0.2581,0.0,0.0
P06685,P13607,0.4087,0.0,0.0
P06685,P13637,0.5801,0.0,0.0
P06686,P06687,0.5836,0.0,0.0
P06686,P09572,0.5789,0.0,0.0
P06686,P09626,0.2662,0.0,0.0
P06686,P13607,0.4107,0.0,0.0
P06686,P13637,0.5863,0.0,0.0
P06687,P09572,0.5738,0.0,0.0
P06687,P09626,0.2668,0.0,0.0
P06687,P13607,0.4034,0.0,0.0
P06687,P13637,0.9847,0.0,0.0
P06703,P14069,0.8,0.0,0.0
P06732,P07335,0.3623,0.0,0.0
P06732,P09605,0.2087,0.0,0.0
P06732,P12277,0.395,0.0,0.0
P06732,P12532,0.2117,0.0,0.0
P06732,P17540,0.2038,0.0,0.0
P06733,P17182,0.781,0.0,0.0
P06737,P09811,0.7528,0.0,0.0
P06748,P07222,0.2375,0.0,0.0
P06748,P13084,0.8451,0.0,0.0
P06748,P16039,0.2783,0.0,0.0
P06757,P07327,0.4226,0.0,0.0
P06757,P08319,0.1857,0.0,0.0
P06757,P11766,0.2044,0.0,0.0
P06757,P12711,0.2108,0.0,0.0
P06761,P07823,0.9715,0.0,0.0
P06761,P08106,0.2516,0.0,0.0
P06761,P09435,0.281,0.0,0.0
P06761,P09446,0.2644,0.0,0.0
P06761,P0A6Y8,0.1853,0.0,0.0
P06761,P0CS90,0.1876,0.0,0.0
P06761,P0CS91,0.1874,0.0,0.0
P06761,P0DMV8,0.2377,0.0,0.0
P06761,P0DMV9,0.2377,0.0,0.0
P06761,P0DMW0,0.2324,0.0,0.0
P06761,P0DMW1,0.2324,0.0,0.0
P06761,P10591,0.2794,0.0,0.0
P06761,P10592,0.269,0.0,0.0
P06761,P11021,0.9309,0.0,0.0
P06761,P11142,0.2599,0.0,0.0
P06761,P11147,0.2619,0.0,0.0
P06761,P11484,0.212,0.0,0.0
P06761,P14659,0.2479,0.0,0.0
P06761,P16474,0.293,0.0,0.0
P06761,P16627,0.2354,0.0,0.0
P06761,P17066,0.2413,0.0,0.0
P06761,P17156,0.2479,0.0,0.0
P06761,P17879,0.2344,0.0,0.0
P06786,P08096,0.2332,0.0,0.0
P06786,P11388,0.2038,0.0,0.0
P06786,P15348,0.2033,0.0,0.0
P06795,P08183,0.4103,0.0,0.0
P06798,P09021,0.1502,0.0,0.0
P06798,P10284,0.2296,0.0,0.0
P06802,P15396,0.162,0.0,0.0
P06803,P11309,0.7318,0.0,0.0
P06829,P12576,0.1645,0.0,0.0
P06839,P18074,0.1837,0.0,0.0
P06897,P08844,0.4731,0.0,0.0
P06897,P08985,0.1759,0.0,0.0
P06897,P08992,0.1682,0.0,0.0
P06897,P09588,0.5667,0.0,0.0
P06897,P0C0S4,0.1739,0.0,0.0
P06897,P0C0S8,0.7681,0.0,0.0
P06897,P0C0S9,0.7681,0.0,0.0
P06897,P0C169,0.7554,0.0,0.0
P06897,P0C170,0.7737,0.0,0.0
P06897,P16104,0.6433,0.0,0.0
P06899,P0C1H3,0.845,0.0,0.0
P06899,P0C1H4,0.8308,0.0,0.0
P06899,P0C1H5,0.803,0.0,0.0
P06899,P10853,0.881,0.0,0.0
P06899,P10854,0.881,0.0,0.0
P06935,P07564,0.1607,0.0,0.0
P06935,P09732,0.2866,0.0,0.0
P06935,P09866,0.1656,0.0,0.0
P06935,P12823,0.1598,0.0,0.0
P06935,P14335,0.6969,0.0,0.0
P06935,P14337,0.1608,0.0,0.0
P06935,P14340,0.161,0.0,0.0
P06935,P14403,0.337,0.0,0.0
P06935,P17763,0.16,0.0,0.0
P06988,P10370,0.6774,0.0,0.0
P07056,P08067,0.2299,0.0,0.0
P07056,P13272,0.1667,0.0,0.0
P07156,P09429,0.8222,0.0,0.0
P07156,P17741,0.3991,0.0,0.0
P07170,P08166,0.1628,0.0,0.0
P07171,P12658,0.9558,0.0,0.0
P07205,P09041,0.4892,0.0,0.0
P07205,P09411,0.4892,0.0,0.0
P07205,P16617,0.4892,0.0,0.0
P07210,P08291,0.1559,0.0,0.0
P07210,P08292,0.1663,0.0,0.0
P07210,P12915,0.1548,0.0,0.0
P07210,P12916,0.4089,0.0,0.0
P07210,P13900,0.1564,0.0,0.0
P07210,P16604,0.1571,0.0,0.0
P07222,P13084,0.2405,0.0,0.0
P07222,P16039,0.2772,0.0,0.0
P07244,P16340,0.1544,0.0,0.0
P07245,P09440,0.3661,0.0,0.0
P07245,P11586,0.2202,0.0,0.0
P07251,P0ABB0,0.1939,0.0,0.0
P07251,P15999,0.332,0.0,0.0
P07259,P07756,0.2226,0.0,0.0
P07259,P08955,0.2444,0.0,0.0
P07263,P12081,0.1641,0.0,0.0
P07280,P07281,0.9718,0.0,0.0
P07305,P10412,0.1762,0.0,0.0
P07305,P10922,0.8155,0.0,0.0
P07305,P15864,0.1587,0.0,0.0
P07305,P15865,0.1654,0.0,0.0
P07305,P16402,0.1692,0.0,0.0
P07305,P16403,0.1746,0.0,0.0
P07308,P13011,0.5695,0.0,0.0
P07308,P13516,0.7211,0.0,0.0
P07327,P08319,0.198,0.0,0.0
P07327,P11766,0.2253,0.0,0.0
P07327,P12711,0.2215,0.0,0.0
P07332,P09760,0.186,0.0,0.0
P07332,P14238,0.7527,0.0,0.0
P07332,P16591,0.1786,0.0,0.0
P07332,P16879,0.6414,0.0,0.0
P07333,P09581,0.4186,0.0,0.0
P07333,P10721,0.1619,0.0,0.0
P07333,P13369,0.5247,0.0,0.0
P07335,P09605,0.2151,0.0,0.0
P07335,P12277,0.8338,0.0,0.0
P07335,P12532,0.2343,0.0,0.0
P07335,P17540,0.216,0.0,0.0
P07438,P13640,0.4533,0.0,0.0
P07451,P14141,0.6405,0.0,0.0
P07451,P16015,0.6459,0.0,0.0
P07471,P12074,0.1579,0.0,0.0
P07547,P08566,0.2296,0.0,0.0
P07547,P0CM22,0.2586,0.0,0.0
P07547,P0CM23,0.2586,0.0,0.0
P07564,P09732,0.1589,0.0,0.0
P07564,P09866,0.2939,0.0,0.0
P07564,P12823,0.8251,0.0,0.0
P07564,P14335,0.1516,0.0,0.0
P07564,P14337,0.8893,0.0,0.0
P07564,P14340,0.8912,0.0,0.0
P07564,P17763,0.3201,0.0,0.0
P07566,P08392,0.1589,0.0,0.0
P07566,P08563,0.9303,0.0,0.0
P07566,P08564,0.9478,0.0,0.0
P07567,P07570,0.6698,0.0,0.0
P07567,P07572,0.6199,0.0,0.0
P07570,P07572,0.9223,0.0,0.0
P07572,P11283,0.1628,0.0,0.0
P07630,P14141,0.1617,0.0,0.0
P07630,P16015,0.1617,0.0,0.0
P07632,P08228,0.8447,0.0,0.0
P07632,P09212,0.3803,0.0,0.0
P07632,P09670,0.3981,0.0,0.0
P07720,P14336,0.7402,0.0,0.0
P07724,P08835,0.303,0.0,0.0
P07756,P08955,0.2131,0.0,0.0
P07799,P11387,0.171,0.0,0.0
P07812,P10275,0.175,0.0,0.0
P07812,P15207,0.1649,0.0,0.0
P07823,P08106,0.2473,0.0,0.0
P07823,P09435,0.2807,0.0,0.0
P07823,P09446,0.2613,0.0,0.0
P07823,P0A6Y8,0.1864,0.0,0.0
P07823,P0CS90,0.1874,0.0,0.0
P07823,P0CS91,0.1872,0.0,0.0
P07823,P0DMV8,0.2349,0.0,0.0
P07823,P0DMV9,0.2349,0.0,0.0
P07823,P0DMW0,0.2308,0.0,0.0
P07823,P0DMW1,0.2308,0.0,0.0
P07823,P10591,0.2805,0.0,0.0
P07823,P10592,0.2701,0.0,0.0
P07823,P11021,0.9454,0.0,0.0
P07823,P11142,0.2596,0.0,0.0
P07823,P11147,0.2616,0.0,0.0
P07823,P11484,0.2131,0.0,0.0
P07823,P14659,0.2463,0.0,0.0
P07823,P16474,0.2941,0.0,0.0
P07823,P16627,0.2352,0.0,0.0
P07823,P17066,0.2397,0.0,0.0
P07823,P17156,0.2463,0.0,0.0
P07823,P17879,0.2329,0.0,0.0
P07829,P07830,0.8689,0.0,0.0
P07829,P08023,0.568,0.0,0.0
P07829,P0CJ46,0.537,0.0,0.0
P07829,P10981,0.6323,0.0,0.0
P07829,P10984,0.6628,0.0,0.0
P07829,P10987,0.6939,0.0,0.0
P07829,P10989,0.5199,0.0,0.0
P07830,P08023,0.6208,0.0,0.0
P07830,P0CJ46,0.6053,0.0,0.0
P07830,P10981,0.6889,0.0,0.0
P07830,P10984,0.7217,0.0,0.0
P07830,P10987,0.7548,0.0,0.0
P07830,P10989,0.5733,0.0,0.0
P07846,P0DMQ6,0.3607,0.0,0.0
P07861,P08049,0.7309,0.0,0.0
P07861,P08473,0.7588,0.0,0.0
P07861,P0C1T0,0.1744,0.0,0.0
P07895,P09671,0.7992,0.0,0.0
P07900,P07901,0.961,0.0,0.0
P07900,P08110,0.1759,0.0,0.0
P07900,P08113,0.1773,0.0,0.0
P07900,P08238,0.59,0.0,0.0
P07900,P11499,0.5934,0.0,0.0
P07900,P11501,0.87,0.0,0.0
P07900,P14625,0.1774,0.0,0.0
P07900,P15108,0.2673,0.0,0.0
P07901,P08110,0.1779,0.0,0.0
P07901,P08113,0.1784,0.0,0.0
P07901,P08238,0.5766,0.0,0.0
P07901,P11499,0.5799,0.0,0.0
P07901,P11501,0.8515,0.0,0.0
P07901,P14625,0.1784,0.0,0.0
P07901,P15108,0.2648,0.0,0.0
P07902,P09148,0.1714,0.0,0.0
P07934,P13286,0.9325,0.0,0.0
P07934,P15735,0.2079,0.0,0.0
P07947,P07948,0.1995,0.0,0.0
P07947,P08103,0.1958,0.0,0.0
P07947,P08631,0.209,0.0,0.0
P07947,P09324,0.7167,0.0,0.0
P07947,P09769,0.3014,0.0,0.0
P07947,P12931,0.3961,0.0,0.0
P07947,P13406,0.3873,0.0,0.0
P07947,P14234,0.3102,0.0,0.0
P07947,P16277,0.1841,0.0,0.0
P07948,P08103,0.284,0.0,0.0
P07948,P08631,0.3045,0.0,0.0
P07948,P09324,0.2034,0.0,0.0
P07948,P09769,0.1803,0.0,0.0
P07948,P12931,0.1812,0.0,0.0
P07948,P13406,0.2038,0.0,0.0
P07948,P14234,0.1871,0.0,0.0
P07948,P16277,0.2387,0.0,0.0
P07953,P16118,0.7703,0.0,0.0
P08023,P0CJ46,0.5422,0.0,0.0
P08023,P10981,0.6944,0.0,0.0
P08023,P10984,0.7357,0.0,0.0
P08023,P10987,0.7234,0.0,0.0
P08023,P10989,0.5745,0.0,0.0
P08046,P08152,0.1868,0.0,0.0
P08046,P08154,0.8726,0.0,0.0
P08046,P11161,0.1972,0.0,0.0
P08048,P17010,0.7207,0.0,0.0
P08048,P17012,0.6731,0.0,0.0
P08049,P08473,0.7321,0.0,0.0
P08049,P0C1T0,0.1769,0.0,0.0
P08069,P14616,0.1768,0.0,0.0
P08069,P14617,0.1781,0.0,0.0
P08069,P15127,0.173,0.0,0.0
P08069,P15208,0.177,0.0,0.0
P08096,P11388,0.2,0.0,0.0
P08096,P15348,0.1995,0.0,0.0
P08103,P08631,0.6343,0.0,0.0
P08103,P09324,0.1953,0.0,0.0
P08103,P09769,0.1688,0.0,0.0
P08103,P12931,0.1723,0.0,0.0
P08103,P13406,0.1958,0.0,0.0
P08103,P14234,0.1696,0.0,0.0
P08103,P16277,0.1961,0.0,0.0
P08106,P09435,0.3483,0.0,0.0
P08106,P09446,0.4628,0.0,0.0
P08106,P0A6Y8,0.1867,0.0,0.0
P08106,P0CS90,0.1758,0.0,0.0
P08106,P0CS91,0.1756,0.0,0.0
P08106,P0DMV8,0.5109,0.0,0.0
P08106,P0DMV9,0.5109,0.0,0.0
P08106,P0DMW0,0.5141,0.0,0.0
P08106,P0DMW1,0.5141,0.0,0.0
P08106,P10591,0.3552,0.0,0.0
P08106,P10592,0.3476,0.0,0.0
P08106,P11021,0.2468,0.0,0.0
P08106,P11142,0.576,0.0,0.0
P08106,P11147,0.5117,0.0,0.0
P08106,P11484,0.2536,0.0,0.0
P08106,P14659,0.7151,0.0,0.0
P08106,P16474,0.2482,0.0,0.0
P08106,P16627,0.4431,0.0,0.0
P08106,P17066,0.4024,0.0,0.0
P08106,P17156,0.7151,0.0,0.0
P08106,P17879,0.5051,0.0,0.0
P08110,P08113,0.7114,0.0,0.0
P08110,P08238,0.1935,0.0,0.0
P08110,P11499,0.196,0.0,0.0
P08110,P11501,0.1707,0.0,0.0
P08110,P14625,0.707,0.0,0.0
P08110,P15108,0.1908,0.0,0.0
P08113,P08238,0.1847,0.0,0.0
P08113,P11499,0.1871,0.0,0.0
P08113,P11501,0.1721,0.0,0.0
P08113,P14625,0.8886,0.0,0.0
P08113,P15108,0.1924,0.0,0.0
P08151,P10070,0.2228,0.0,0.0
P08151,P10071,0.207,0.0,0.0
P08152,P08154,0.1848,0.0,0.0
P08152,P11161,0.6701,0.0,0.0
P08154,P11161,0.1954,0.0,0.0
P08181,P15790,0.2232,0.0,0.0
P08199,P09405,0.797,0.0,0.0
P08199,P13383,0.8628,0.0,0.0
P08228,P09212,0.4115,0.0,0.0
P08228,P09670,0.4231,0.0,0.0
P08237,P12382,0.2918,0.0,0.0
P08237,P17858,0.2881,0.0,0.0
P08238,P11499,0.9788,0.0,0.0
P08238,P11501,0.5627,0.0,0.0
P08238,P14625,0.1827,0.0,0.0
P08238,P15108,0.2766,0.0,0.0
P08254,P09238,0.374,0.0,0.0
P08291,P08292,0.483,0.0,0.0
P08291,P12915,0.1792,0.0,0.0
P08291,P12916,0.1668,0.0,0.0
P08291,P13900,0.5305,0.0,0.0
P08291,P16604,0.5229,0.0,0.0
P08292,P12915,0.1702,0.0,0.0
P08292,P12916,0.1535,0.0,0.0
P08292,P13900,0.4636,0.0,0.0
P08292,P16604,0.4577,0.0,0.0
P08319,P11766,0.2034,0.0,0.0
P08319,P12711,0.2057,0.0,0.0
P08361,P10262,0.1799,0.0,0.0
P08361,P10272,0.2962,0.0,0.0
P08361,P10273,0.3236,0.0,0.0
P08361,P11227,0.6523,0.0,0.0
P08361,P11269,0.358,0.0,0.0
P08392,P08393,0.1725,0.0,0.0
P08392,P08563,0.1547,0.0,0.0
P08392,P08564,0.1565,0.0,0.0
P08392,P0C5W1,0.169,0.0,0.0
P08392,P13889,0.172,0.0,0.0
P08392,P17473,0.2076,0.0,0.0
P08393,P17473,0.1705,0.0,0.0
P08405,P0C2I2,0.4378,0.0,0.0
P08405,P0C2I3,0.4512,0.0,0.0
P08405,P0C2I5,0.4517,0.0,0.0
P08405,P0C2I6,0.4486,0.0,0.0
P08405,P0C2I7,0.448,0.0,0.0
P08405,P0C2I9,0.4459,0.0,0.0
P08405,P0C2J0,0.4326,0.0,0.0
P08405,P0C2J1,0.4454,0.0,0.0
P08411,P13886,0.3538,0.0,0.0
P08411,P13887,0.4451,0.0,0.0
P08411,P13896,0.3035,0.0,0.0
P08413,P11275,0.4703,0.0,0.0
P08413,P11730,0.5994,0.0,0.0
P08413,P11798,0.4703,0.0,0.0
P08413,P15791,0.5127,0.0,0.0
P08414,P13234,0.7006,0.0,0.0
P08473,P0C1T0,0.1713,0.0,0.0
P08491,P08768,0.1545,0.0,0.0
P08491,P13890,0.8877,0.0,0.0
P08491,P13897,0.1524,0.0,0.0
P08544,P08545,0.7549,0.0,0.0
P08544,P12296,0.2452,0.0,0.0
P08544,P13899,0.7376,0.0,0.0
P08544,P17593,0.2448,0.0,0.0
P08544,P17594,0.2446,0.0,0.0
P08545,P12296,0.2355,0.0,0.0
P08545,P13899,0.6853,0.0,0.0
P08545,P17593,0.2376,0.0,0.0
P08545,P17594,0.2383,0.0,0.0
P08563,P08564,0.9589,0.0,0.0
P08566,P0CM22,0.2262,0.0,0.0
P08566,P0CM23,0.2262,0.0,0.0
P08581,P16056,0.5559,0.0,0.0
P08617,P13901,0.9902,0.0,0.0
P08617,P14553,0.7628,0.0,0.0
P08621,P17133,0.2218,0.0,0.0
P08631,P09324,0.21,0.0,0.0
P08631,P09769,0.1761,0.0,0.0
P08631,P12931,0.1783,0.0,0.0
P08631,P13406,0.1991,0.0,0.0
P08631,P14234,0.1702,0.0,0.0
P08631,P16277,0.225,0.0,0.0
P08668,P0DTJ0,0.1973,0.0,0.0
P08668,P0DTJ1,0.1967,0.0,0.0
P08668,P16493,0.8865,0.0,0.0
P08668,P16853,0.9117,0.0,0.0
P08668,P17880,0.3904,0.0,0.0
P08768,P09592,0.1924,0.0,0.0
P08768,P13890,0.1533,0.0,0.0
P08768,P13897,0.2429,0.0,0.0
P08775,P11414,1.0,0.0,0.0
P08775,P16356,0.352,0.0,0.0
P08799,P08964,0.1762,0.0,0.0
P08799,P10587,0.1873,0.0,0.0
P08799,P11055,0.1718,0.0,0.0
P08799,P12844,0.1914,0.0,0.0
P08799,P12845,0.1736,0.0,0.0
P08799,P12847,0.1706,0.0,0.0
P08799,P12882,0.1667,0.0,0.0
P08799,P12883,0.1802,0.0,0.0
P08799,P13533,0.1834,0.0,0.0
P08799,P13535,0.1595,0.0,0.0
P08799,P13538,0.1688,0.0,0.0
P08799,P13539,0.1778,0.0,0.0
P08799,P13540,0.1744,0.0,0.0
P08799,P13541,0.1724,0.0,0.0
P08799,P13542,0.1577,0.0,0.0
P08799,P14105,0.1964,0.0,0.0
P08844,P08985,0.157,0.0,0.0
P08844,P08992,0.1598,0.0,0.0
P08844,P09588,0.4485,0.0,0.0
P08844,P0C0S4,0.1542,0.0,0.0
P08844,P0C0S8,0.503,0.0,0.0
P08844,P0C0S9,0.503,0.0,0.0
P08844,P0C169,0.5122,0.0,0.0
P08844,P0C170,0.5061,0.0,0.0
P08844,P16104,0.4802,0.0,0.0
P08865,P14206,0.968,0.0,0.0
P08879,P15531,0.2982,0.0,0.0
P08879,P15532,0.287,0.0,0.0
P08898,P09988,0.5802,0.0,0.0
P08898,P0DPK5,0.3122,0.0,0.0
P08898,P10651,0.5515,0.0,0.0
P08922,P08941,0.1997,0.0,0.0
P08964,P11055,0.1644,0.0,0.0
P08964,P12270,0.1564,0.0,0.0
P08964,P12847,0.1648,0.0,0.0
P08964,P12882,0.1533,0.0,0.0
P08964,P12883,0.1672,0.0,0.0
P08964,P13533,0.1649,0.0,0.0
P08964,P13535,0.1577,0.0,0.0
P08964,P13538,0.1561,0.0,0.0
P08964,P13539,0.1633,0.0,0.0
P08964,P13540,0.1616,0.0,0.0
P08964,P13541,0.165,0.0,0.0
P08964,P13542,0.1551,0.0,0.0
P08964,P14105,0.1516,0.0,0.0
P08985,P08992,0.3575,0.0,0.0
P08985,P09588,0.1762,0.0,0.0
P08985,P0C0S4,0.7586,0.0,0.0
P08985,P0C0S8,0.1963,0.0,0.0
P08985,P0C0S9,0.1963,0.0,0.0
P08985,P0C169,0.2075,0.0,0.0
P08985,P0C170,0.1972,0.0,0.0
P08985,P16104,0.2,0.0,0.0
P08992,P09588,0.1683,0.0,0.0
P08992,P0C0S4,0.3867,0.0,0.0
P08992,P0C0S8,0.1887,0.0,0.0
P08992,P0C0S9,0.1887,0.0,0.0
P08992,P0C169,0.1776,0.0,0.0
P08992,P0C170,0.1784,0.0,0.0
P08992,P16104,0.1667,0.0,0.0
P09021,P09024,0.1544,0.0,0.0
P09021,P09079,0.314,0.0,0.0
P09021,P09634,0.1554,0.0,0.0
P09021,P10284,0.1509,0.0,0.0
P09021,P17509,0.1633,0.0,0.0
P09024,P09634,0.2,0.0,0.0
P09024,P17509,0.196,0.0,0.0
P09034,P16460,0.9111,0.0,0.0
P09041,P09411,0.4512,0.0,0.0
P09041,P16617,0.4402,0.0,0.0
P09079,P09634,0.1667,0.0,0.0
P09079,P17509,0.154,0.0,0.0
P09108,P12672,0.2831,0.0,0.0
P09144,P0A407,0.5162,0.0,0.0
P09212,P09670,0.3952,0.0,0.0
P09215,P10102,0.1536,0.0,0.0
P09215,P17252,0.1568,0.0,0.0
P09216,P10102,0.1545,0.0,0.0
P09216,P10829,0.156,0.0,0.0
P09216,P10830,0.9136,0.0,0.0
P09216,P13678,0.2268,0.0,0.0
P09216,P16054,0.9463,0.0,0.0
P09216,P17252,0.1515,0.0,0.0
P09324,P09769,0.3063,0.0,0.0
P09324,P12931,0.3926,0.0,0.0
P09324,P13406,0.4047,0.0,0.0
P09324,P14234,0.3153,0.0,0.0
P09324,P16277,0.1821,0.0,0.0
P09330,P11908,0.9425,0.0,0.0
P09405,P13383,0.8543,0.0,0.0
P09411,P16617,0.9589,0.0,0.0
P09414,P13622,0.2681,0.0,0.0
P09414,P17924,0.2613,0.0,0.0
P09429,P17741,0.5042,0.0,0.0
P09430,P10856,0.5152,0.0,0.0
P09435,P09446,0.4026,0.0,0.0
P09435,P0A6Y8,0.1769,0.0,0.0
P09435,P0CS90,0.1804,0.0,0.0
P09435,P0CS91,0.1779,0.0,0.0
P09435,P0DMV8,0.3581,0.0,0.0
P09435,P0DMV9,0.3581,0.0,0.0
P09435,P0DMW0,0.3469,0.0,0.0
P09435,P0DMW1,0.3469,0.0,0.0
P09435,P10591,0.4778,0.0,0.0
P09435,P10592,0.4736,0.0,0.0
P09435,P11021,0.2817,0.0,0.0
P09435,P11142,0.373,0.0,0.0
P09435,P11147,0.3712,0.0,0.0
P09435,P11484,0.2435,0.0,0.0
P09435,P14659,0.3508,0.0,0.0
P09435,P16474,0.2581,0.0,0.0
P09435,P16627,0.3447,0.0,0.0
P09435,P17066,0.3371,0.0,0.0
P09435,P17156,0.3508,0.0,0.0
P09435,P17879,0.3462,0.0,0.0
P09440,P11586,0.227,0.0,0.0
P09446,P0A6Y8,0.1834,0.0,0.0
P09446,P0CS90,0.1749,0.0,0.0
P09446,P0CS91,0.1747,0.0,0.0
P09446,P0DMV8,0.4725,0.0,0.0
P09446,P0DMV9,0.4725,0.0,0.0
P09446,P0DMW0,0.4646,0.0,0.0
P09446,P0DMW1,0.4646,0.0,0.0
P09446,P10591,0.4229,0.0,0.0
P09446,P10592,0.4159,0.0,0.0
P09446,P11021,0.2622,0.0,0.0
P09446,P11142,0.5361,0.0,0.0
P09446,P11147,0.515,0.0,0.0
P09446,P11484,0.2611,0.0,0.0
P09446,P14659,0.4534,0.0,0.0
P09446,P16474,0.2605,0.0,0.0
P09446,P16627,0.4549,0.0,0.0
P09446,P17066,0.405,0.0,0.0
P09446,P17156,0.4534,0.0,0.0
P09446,P17879,0.4616,0.0,0.0
P09450,P15066,0.1934,0.0,0.0
P09450,P17275,0.7542,0.0,0.0
P09450,P17325,0.1679,0.0,0.0
P09470,P12820,0.4711,0.0,0.0
P09470,P12821,0.4795,0.0,0.0
P09543,P13233,0.5458,0.0,0.0
P09543,P16330,0.5049,0.0,0.0
P09572,P09626,0.2542,0.0,0.0
P09572,P13607,0.3815,0.0,0.0
P09572,P13637,0.5711,0.0,0.0
P09581,P10721,0.1596,0.0,0.0
P09581,P13369,0.4098,0.0,0.0
P09588,P0C0S4,0.18,0.0,0.0
P09588,P0C0S8,0.539,0.0,0.0
P09588,P0C0S9,0.539,0.0,0.0
P09588,P0C169,0.5592,0.0,0.0
P09588,P0C170,0.5425,0.0,0.0
P09588,P16104,0.512,0.0,0.0
P09592,P13897,0.178,0.0,0.0
P09605,P12277,0.2203,0.0,0.0
P09605,P12532,0.4373,0.0,0.0
P09605,P17540,0.7856,0.0,0.0
P09606,P15103,0.7187,0.0,0.0
P09606,P15104,0.686,0.0,0.0
P09606,P15105,0.8291,0.0,0.0
P09606,P16580,0.5114,0.0,0.0
P09619,P16234,0.2068,0.0,0.0
P09626,P13607,0.2539,0.0,0.0
P09626,P13637,0.2677,0.0,0.0
P09634,P17509,0.1992,0.0,0.0
P09732,P09866,0.1548,0.0,0.0
P09732,P12823,0.1617,0.0,0.0
P09732,P14335,0.2914,0.0,0.0
P09732,P14337,0.1612,0.0,0.0
P09732,P14340,0.1652,0.0,0.0
P09732,P14403,0.2462,0.0,0.0
P09732,P17763,0.1597,0.0,0.0
P09760,P14238,0.1876,0.0,0.0
P09760,P16591,0.7096,0.0,0.0
P09760,P16879,0.182,0.0,0.0
P09769,P12931,0.2587,0.0,0.0
P09769,P13406,0.3192,0.0,0.0
P09769,P14234,0.5167,0.0,0.0
P09769,P16277,0.1596,0.0,0.0
P09814,P13529,0.1519,0.0,0.0
P09814,P17765,0.1569,0.0,0.0
P09814,P17766,0.1522,0.0,0.0
P09814,P17767,0.1549,0.0,0.0
P09866,P12823,0.2957,0.0,0.0
P09866,P14335,0.1586,0.0,0.0
P09866,P14337,0.3009,0.0,0.0
P09866,P14340,0.3004,0.0,0.0
P09866,P17763,0.2566,0.0,0.0
P09874,P11103,0.6935,0.0,0.0
P09923,P15693,0.3961,0.0,0.0
P09951,P17600,0.8775,0.0,0.0
P09988,P0DPK5,0.3586,0.0,0.0
P09988,P10651,0.9542,0.0,0.0
P09992,P13699,0.2336,0.0,0.0
P0A1B9,P0A1C1,0.1735,0.0,0.0
P0A1P6,P0A9C5,0.8966,0.0,0.0
P0A1S2,P0ACF8,0.7703,0.0,0.0
P0A1S2,P0ACG1,0.1864,0.0,0.0
P0A1V6,P0A717,0.9618,0.0,0.0
P0A2I3,P0AES6,0.8485,0.0,0.0
P0A2I3,P0C559,0.1607,0.0,0.0
P0A6A3,P11868,0.1603,0.0,0.0
P0A6F5,P0C0Z7,0.2452,0.0,0.0
P0A6F5,P10809,0.1547,0.0,0.0
P0A6Y8,P0CS90,0.206,0.0,0.0
P0A6Y8,P0CS91,0.2046,0.0,0.0
P0A6Y8,P0DMV8,0.1917,0.0,0.0
P0A6Y8,P0DMV9,0.1917,0.0,0.0
P0A6Y8,P0DMW0,0.1879,0.0,0.0
P0A6Y8,P0DMW1,0.1879,0.0,0.0
P0A6Y8,P10591,0.1903,0.0,0.0
P0A6Y8,P10592,0.1926,0.0,0.0
P0A6Y8,P11021,0.1869,0.0,0.0
P0A6Y8,P11142,0.1934,0.0,0.0
P0A6Y8,P11147,0.1839,0.0,0.0
P0A6Y8,P11484,0.1638,0.0,0.0
P0A6Y8,P14659,0.1866,0.0,0.0
P0A6Y8,P16474,0.1851,0.0,0.0
P0A6Y8,P16627,0.1799,0.0,0.0
P0A6Y8,P17066,0.1707,0.0,0.0
P0A6Y8,P17156,0.1866,0.0,0.0
P0A6Y8,P17879,0.1851,0.0,0.0
P0A796,P0DOB6,0.177,0.0,0.0
P0A7E5,P13242,0.2217,0.0,0.0
P0A7G6,P16971,0.1974,0.0,0.0
P0A817,P10659,0.1747,0.0,0.0
P0A817,P13444,0.175,0.0,0.0
P0A817,P17562,0.1706,0.0,0.0
P0A8N3,P0A8N5,0.5796,0.0,0.0
P0A972,P0A9X9,0.2407,0.0,0.0
P0A972,P0A9Y6,0.4149,0.0,0.0
P0A9X9,P0A9Y6,0.25,0.0,0.0
P0A9Z1,P0AC55,0.303,0.0,0.0
P0ABB0,P15999,0.2247,0.0,0.0
P0ABB4,P10719,0.2802,0.0,0.0
P0ACF0,P0ACF4,0.2574,0.0,0.0
P0ACF8,P0ACG1,0.2083,0.0,0.0
P0AD61,P11979,0.1541,0.0,0.0
P0AD61,P11980,0.1563,0.0,0.0
P0AD61,P14618,0.1572,0.0,0.0
P0AES0,P0AES1,1.0,0.0,0.0
P0AES6,P0C559,0.1636,0.0,0.0
